date,value
2014-04-17,107.61289362911067
2014-04-18,104.47330792598994
2014-04-19,113.4550028151873
2014-04-20,93.97392682948605
2014-04-21,96.79894807027698
2014-04-22,94.92521308215073
2014-04-23,111.77320731255355
2014-04-24,99.5464565564662
2014-04-25,101.75657109413334
2014-04-26,110.58232336174076
2014-04-27,115.79728677709696
2014-04-28,95.77428924264561
2014-04-29,94.14806226441375
2014-04-30,81.62589882256549
2014-05-01,91.96515226599215
2014-05-02,108.84622816630367
2014-05-03,105.73021011431322
2014-05-04,104.17372524951128
2014-05-05,75.84458104514351
2014-05-06,94.9672242161242
2014-05-07,98.313066757865
2014-05-08,101.04149111566787
2014-05-09,99.3939826341135
2014-05-10,102.01765764785578
2014-05-11,104.90645515209047
2014-05-12,94.71590409052023
2014-05-13,107.00610310962568
2014-05-14,93.05363775956626
2014-05-15,89.99181021935217
2014-05-16,93.85832252977077
2014-05-17,90.64979131783994
2014-05-18,114.96269117333802
2014-05-19,104.41074003134341
2014-05-20,94.51368182385377
2014-05-21,92.398043014983
2014-05-22,104.2469911763888
2014-05-23,117.36713165447948
2014-05-24,103.49388403252111
2014-05-25,85.83681221568932
2014-05-26,93.99299648708647
2014-05-27,117.51017789800028
2014-05-28,97.01078338492484
2014-05-29,95.46645465470945
2014-05-30,117.48606613442364
2014-05-31,98.45663131764067
2014-06-01,104.86117826595986
2014-06-02,96.49595807806777
2014-06-03,109.81392862526332
2014-06-04,107.77400374308283
2014-06-05,98.56269664648111
2014-06-06,83.10139110884685
2014-06-07,96.82148014929255
2014-06-08,85.53081617027789
2014-06-09,118.36390190443207
2014-06-10,103.03834825100466
2014-06-11,104.30965903028441
2014-06-12,93.19361141736225
2014-06-13,99.21658545746753
2014-06-14,83.23323323792654
2014-06-15,106.75499289077283
2014-06-16,103.47860907988058
2014-06-17,90.23238473785831
2014-06-18,92.67025632123081
2014-06-19,96.70579403544151
2014-06-20,94.92473422873528
2014-06-21,104.06359531032882
2014-06-22,103.35820608963769
2014-06-23,112.21492771812653
2014-06-24,95.97567451383767
2014-06-25,90.27731985176894
2014-06-26,101.91360168666104
2014-06-27,96.85136990266032
2014-06-28,88.08594535875187
2014-06-29,92.67991988388316
2014-06-30,97.45277934674583
2014-07-01,107.17373749538828
2014-07-02,98.59148087797143
2014-07-03,100.40497472677406
2014-07-04,98.86137654113632
2014-07-05,97.63032450580259
2014-07-06,92.16759973952404
2014-07-07,98.76261917804628
2014-07-08,97.97149079910382
2014-07-09,94.53101437153725
2014-07-10,82.88661456270515
2014-07-11,101.31635084260455
2014-07-12,99.92617610022297
2014-07-13,103.61185495907881
2014-07-14,81.72115925534939
2014-07-15,106.16393686240045
2014-07-16,102.88799728521613
2014-07-17,102.51250725810775
2014-07-18,103.26456817767192
2014-07-19,89.97997736032808
2014-07-20,96.96274759257872
2014-07-21,105.71197304423089
2014-07-22,114.99546611453636
2014-07-23,101.09510569167098
2014-07-24,106.69635411238048
2014-07-25,95.1568943335914
2014-07-26,99.00263029322406
2014-07-27,125.96196284317145
2014-07-28,112.98818751382237
2014-07-29,108.26827535759591
2014-07-30,99.61401858697842
2014-07-31,101.21142682727431
2014-08-01,115.81912806683367
2014-08-02,105.85640534148209
2014-08-03,112.41603997587964
2014-08-04,114.2397708943685
2014-08-05,99.46753529143868
2014-08-06,86.02457119255422
2014-08-07,86.05086204379684
2014-08-08,97.9519435827785
2014-08-09,100.05240921363024
2014-08-10,111.23003271903619
2014-08-11,91.57267815964087
2014-08-12,91.84278539203446
2014-08-13,101.92061996161516
2014-08-14,96.54942614529205
2014-08-15,89.75436025990724
2014-08-16,101.25276187211064
2014-08-17,78.13302184204016
2014-08-18,97.15393221775946
2014-08-19,85.79495039159814
2014-08-20,105.49358059268116
2014-08-21,94.67387544322841
2014-08-22,97.34693345716514
2014-08-23,96.28685538350548
2014-08-24,94.84765463681894
2014-08-25,104.36097379265932
2014-08-26,103.96564371570526
2014-08-27,99.13520880090314
2014-08-28,84.36035652375853
2014-08-29,87.56577223462779
2014-08-30,77.61712992918928
2014-08-31,110.25030640618587
2014-09-01,102.78281247539772
2014-09-02,93.88166633149238
2014-09-03,99.51730071814285
2014-09-04,102.3666875345501
2014-09-05,88.50636218675905
2014-09-06,107.23397503291211
2014-09-07,97.33743434147075
2014-09-08,106.03410710954006
2014-09-09,100.94981165975149
2014-09-10,75.58273735590504
2014-09-11,81.52511421995077
2014-09-12,109.1331871498082
2014-09-13,113.44330871405863
2014-09-14,82.34364038672493
2014-09-15,100.44959045751223
2014-09-16,108.5198678491117
2014-09-17,101.16692104940816
2014-09-18,88.37347586051514
2014-09-19,97.904886306147
2014-09-20,110.07958045674023
2014-09-21,102.72858089173047
2014-09-22,94.57939771413965
2014-09-23,91.37747308581193
2014-09-24,90.77509162468772
2014-09-25,102.4316757965776
2014-09-26,90.10593858460184
2014-09-27,101.35751727650369
2014-09-28,114.84517430759914
2014-09-29,95.43229953131633
2014-09-30,95.68891171111353
2014-10-01,87.09386791205516
2014-10-02,91.7801782619063
2014-10-03,90.68939548200953
2014-10-04,85.13356630243199
2014-10-05,99.7397362845376
2014-10-06,93.80766415299628
2014-10-07,111.32047438387868
2014-10-08,107.49542576034031
2014-10-09,103.87097648878364
2014-10-10,83.01985899516109
2014-10-11,105.67949749546379
2014-10-12,100.8286483452538
2014-10-13,104.74111133497956
2014-10-14,96.34730406779198
2014-10-15,101.0996251422207
2014-10-16,103.12896281821529
2014-10-17,121.96160886951607
2014-10-18,101.40900655089003
2014-10-19,106.37222481337973
2014-10-20,112.26472201410245
2014-10-21,95.0642657827099
2014-10-22,90.75808380253363
2014-10-23,89.29945195626787
2014-10-24,132.55727338640756
2014-10-25,94.91276490377176
2014-10-26,109.75561332602703
2014-10-27,89.84026487997932
2014-10-28,94.01232030468029
2014-10-29,110.14184930974041
2014-10-30,89.25090544428095
2014-10-31,90.26414648960292
2014-11-01,106.02967751204862
2014-11-02,81.55096319047736
2014-11-03,90.5745728454908
2014-11-04,88.6171860423523
2014-11-05,114.69943264680012
2014-11-06,88.3887640773702
2014-11-07,110.12122782743882
2014-11-08,98.79030193226566
2014-11-09,101.7064561286794
2014-11-10,99.22916209394027
2014-11-11,110.7698911312216
2014-11-12,104.41223940536268
2014-11-13,106.84422194098262
2014-11-14,86.82901715997409
2014-11-15,104.87840615219442
2014-11-16,112.48267495855306
2014-11-17,122.62543158185966
2014-11-18,104.52045008310047
2014-11-19,85.18057506843567
2014-11-20,103.66371703908985
2014-11-21,106.05338535201405
2014-11-22,107.36801850264929
2014-11-23,104.36337400024719
2014-11-24,103.16257396050713
2014-11-25,94.16915738884548
2014-11-26,102.9535911509133
2014-11-27,100.12490127561976
2014-11-28,101.30834234249525
2014-11-29,111.28997153337686
2014-11-30,105.675135994032
2014-12-01,99.89918824222715
2014-12-02,112.23546162845224
2014-12-03,98.76869610336566
2014-12-04,95.42654568467766
2014-12-05,107.12841993128319
2014-12-06,101.82552607429871
2014-12-07,117.60660503519202
2014-12-08,101.48633220759379
2014-12-09,109.88072044266177
2014-12-10,122.61963619184652
2014-12-11,103.16359134767987
2014-12-12,110.05821352234432
2014-12-13,106.02209312765473
2014-12-14,73.89661525417523
2014-12-15,107.9038068125816
2014-12-16,94.2479016863218
2014-12-17,93.02534415937961
2014-12-18,103.33970468693637
2014-12-19,102.05709196670277
2014-12-20,103.28727362607515
2014-12-21,86.32346177191579
2014-12-22,98.36453372114734
2014-12-23,99.32478130553741
2014-12-24,92.53595193390902
2014-12-25,99.90321193422679
2014-12-26,112.60716759835881
2014-12-27,85.99411067965664
2014-12-28,107.98136053413694
2014-12-29,98.00605806743437
2014-12-30,92.50058733537986
2014-12-31,86.16983965486548
2015-01-01,106.61992850458302
2015-01-02,100.66817600598353
2015-01-03,105.45623112281874
2015-01-04,87.7962842364
2015-01-05,112.01132857818268
2015-01-06,114.56513829199893
2015-01-07,86.04706709234405
2015-01-08,103.86397170883122
2015-01-09,115.54259268086398
2015-01-10,92.42507913380308
2015-01-11,73.52125859602978
2015-01-12,92.66927413608506
2015-01-13,102.29252116815714
2015-01-14,94.87941101367912
2015-01-15,104.778669793219
2015-01-16,114.02019069715132
2015-01-17,113.19803502999605
2015-01-18,83.07763471362563
2015-01-19,117.4607903051997
2015-01-20,75.57106919699139
2015-01-21,114.56232012578477
2015-01-22,100.14491622728124
